title,main_body,link
第十八届北京青少年科技创新市长奖终评答辩举行,"2019年12月20日，第十八届北京青少年科技创新市长奖终评答辩在北京市科协举行。市长奖终评委员会主任、北京市科协名誉主席、中国科学院院士陈佳洱，中国科学院院士黎乐民，中国科学院院士匡廷云，中国科学院院士吴岳良，中国工程院院士陈香美，市长奖初评委员会主任、北京理工大学教授陆际联，北京天文馆研究员景海荣，中国科学院自动化研究所研究员陶建华，中国科学院地理科学与资源研究所研究员雷梅参与评审。北京青少年科技中心主任张晓虎宣读了资格审查报告，陆际联教授宣读了初评结果报告。本届参与终评答辩的项目涉及工程学、天文学、环境科学、植物学、计算机科学与技术、生物医学、化学、微生物学、生物化学9个学科，选手们介绍了自己的课题，阐述了对科学研究的认识及参与科技活动的感受，通过PPT、照片、视频等形式展示了个人特长和才能，充分展现出首都青少年的科技和人文风采。最终，评审委员会评选出10名市长奖获得者，他们将获得由北京市市长亲笔签名的证书及奖牌。北京青少年科技创新市长奖由北京市科协、北京市教委、北京市科委联合主办，市长奖的评选在于考量候选人的综合素质，在评选过程中以科学家精神、科学道德、科研伦理、科研诚信和学术规范为标准，引导青少年践行社会主义核心价值观。市长奖的设立为广大首都青少年树立了榜样,激励更多青少年参与到科技创新活动中，对培养首都创新型科技后备人才起到了积极的推动作用。",http://www.bast.net.cn/art/2019/12/23/art_23312_438423.html
北京青少年科技教育协会2019年理事会及会员代表大会召开,12月20日，北京青少年科技教育协会（以下简称“协会”）2019年理事会、会员代表大会在北京市科协召开。理事会由协会理事长、中科院理论物理研究所吴岳良院士主持。会议讨论研究了协会2019年工作报告、财务及监事工作报告、专委会工作报告、理事会员单位增补情况说明等事项。会员代表大会由副理事长陶建华主持，北京市科协党组成员、副主席刘晓勘，协会理事长吴岳良、秘书长张晓虎、监事长仵书超，协会理事会、监事会、专业委员会专家代表，理事会员单位代表共69人参加会议。代表们审议通过了《北京青少年科技教育协会2019年工作报告》《北京青少年科技教育协会2019年财务、监事工作报告》《北京青少年科技教育协会理事会员单位增补情况说明》。吴岳良在会员代表大会发言中强调，目前“不忘初心、牢记使命”主题教育活动深入开展，协会要牢记青少年科技教育工作者的初心和使命，努力营造风清气正的环境。把政治引领，价值引领放在协会工作的首要位置。其次，他提到2019年9月16日北京科技教育创新研究院正式成立，今后要充分发挥资源优势，大力推动创新发展。并且今后希望协会积极拓展通道，培养、发现、举荐人才，通过更加丰富的选人用人渠道，为科技教育工作者提供发展平台。在党建工作方面，他表示，科协深化改革的重点，是大力加强队伍建设，协会要增强组织能力，依靠“一院两会”，85家会员单位，提供更优质的服务，并且团结凝聚科技辅导员，促进北京地区科技教育事业的发展。最后，吴岳良谈到了当前中美摩擦下的科技交流面临的问题，提出如何应对这些挑战，如何适应世界新形势、新变化，如何创新科技教育、科技人才培养的形式，这些都需要进一步思考。希望大家能够携手共进，为培养科技英才贡献自己的力量。刘晓勘作总结发言，他首先对本年度协会取得的成绩表示肯定，并表示在当前的世界局势之下，培养我国自己的人才是我们当前的重中之重，用科学思想武装起来的青少年是国家未来的希望，是民族复兴大业非常重要的一环。就如何做好协会未来的工作，他做出了三点建议：一是要为科技教育工作者服务，搭建交流合作的平台；二是促进提升科技教育发展的平台，实现理论创新；三是推动科技教育成果转化。最后，他希望协会能够众人拾柴火焰高，大家共同努力为协会的发展出谋划策贡献力量，为首都科技教育工作做出了更大的贡献。,http://www.bast.net.cn/art/2019/12/20/art_23312_438420.html
北京市科协举办“不忘初心、砥砺前行”延安党性锤炼培训班,为认真学习贯彻习近平新时代中国特色社会主义思想和党的十九大、十九届四中全会精神，巩固深化“不忘初心、牢记使命”主题教育成果，进一步加强革命传统教育，坚定理想信念，锤炼党性修养，继承和发扬延安精神，全面提升党务干部思想政治素质和工作能力水平，市科协于12月8日至13日在延安市委党校举办“不忘初心、砥砺前行”党性锤炼培训班。9日上午，培训班举行开班式。全体学员身着八路军军服，精神抖擞，高唱中华人民共和国国歌。延安市委党校延安干部培训学院副院长、王家坪分院院长贺海轮教授致欢迎辞，向学员简要介绍了延安市概况、自然资源、人文旅游资源、经济社会发展情况、特殊的历史地位以及延安市委党校的办学特色等。市科协党组书记马林做开班动员讲话，他从时间、地点、内容、形式、对象五个维度阐述了举办这次培训班的重要意义，他要求全体学员要学有所获，继承和弘扬延安精神，要在增强党性上有所思见成效，要在改进作风上有所悟见成效，要在提升能力上有所得见成效。他强调，全体学员要珍惜这次培训机会，严肃培训纪律，全身心投入培训，在感受革命先烈艰苦奋斗历程，重温党的光荣历史中，体悟延安精神，铭记党的初心使命，增强党性修养。随后，贺海轮向本次培训班授班旗。开班仪式由市科协党组成员、副主席、机关党委书记孙晓峰主持，市科协二级巡视员、秘书长、机关纪委书记张玉山参加开班仪式。开班仪式后，贺海轮为全体学员做了《延安精神及其时代价值》的专题教学，从延安精神的科学含义、产生条件、基本内容、科学体系和时代价值等五个方面进行了深入讲解，深刻阐释了延安精神的主要内容：坚定正确的政治方向，解放思想、实事求是的思想路线，全心全意为人民服务的根本宗旨，自力更生、艰苦奋斗的创业精神。培训班依托和利用延安的红色资源，以革命传统体验式教学为主，总计安排情景教学1次，专题辅导2次，现场教学5次，参观见学8次。学员们先后来到延安革命纪念馆、王家坪革命旧址、宝塔山、梁家河、杨家岭革命旧址、枣园革命旧址、抗日军政大学纪念馆、凤凰山革命旧址、延安新闻纪念馆、西北局革命纪念馆等进行现场学习。在延安革命纪念馆，全体学员在马林同志带领下重温入党誓词，并向老一辈无产阶级革命家雕像敬献花篮；在杨家岭中央办公厅旧址，全体学员学习毛泽东主席在延安文艺座谈会上的讲话并合唱《东方红》；在为人民服务讲话台，全体学员集体诵读毛泽东主席名篇《为人民服务》；在梁家河，学员们重温习近平总书记七年知青岁月。,http://www.bast.net.cn/art/2019/12/17/art_23312_438419.html
2019年11月“科学”流言榜新鲜出炉,"5G手机运用毫米波可导致失明 流言： 5G载频是毫米波段，毫米波对眼睛伤害很大，可导致黄斑变形，时间过长还可能导致失明。 真相： 毫米波指的是波长在1-10毫米之间的电磁波，对应的是30GHz-300GHz之间的无线电频谱。而我国三大运营商5G通信运用到的是中低频，频段在3Ghz-6Ghz之间，属于厘米波段，并非网帖当中的毫米波。关于手机电磁波产生热能的问题，业界早有评判标准，通常用SAR值（Specific Absorption Rate）来表示，即电磁波能量吸收比。以6分钟计时，规定每公斤脑组织吸收的电磁辐射量不能超过一定标准，这个辐射量也包括电磁波的热效应。美国的标准是1.6W/Kg,而欧洲则是2.0W/kg。SAR值越大，表示对人体影响越大。 目前我国使用的是2.0W/kg的标准，超过此数值，是不允许入市销售的。实验数据表明，华为、中兴等国产品牌手机，以及苹果、三星等国外品牌手机，SAR值均远低于2.0W／kg的国家标准，正常使用不会对人体健康产生影响。流言中提到的“黄斑变形”也不准确，这种疾病的准确名称是“黄斑变性”，是老年人很常见的一种疾病，因为随着年龄增加，视网膜组织退化、变薄，引起黄斑功能下降。在临床中，由于用眼不当导致黄斑损伤，只有登山者爬雪山不戴护目镜等极端条件下才可能出现。 3. 牙膏可杀灭幽门螺杆菌，预防胃病和胃癌 流言： 一些牙膏能杀灭幽门螺杆菌，预防胃病和胃癌！ 真相： 幽门螺杆菌(Helicobacter pylori)是一种短棒螺旋形状细菌，是目前引起消化性溃疡等疾病最常见原因。幽门螺杆菌主要存在于胃中，口腔里不过是一些“散兵游勇”，口腔不是幽门螺杆菌的储存库。幽门螺杆菌与龋齿的关系尚不明确，单独进行口腔杀菌意义不大。 目前，没有证据表明某种牙膏能彻底杀灭口腔幽门螺杆菌。某些牙膏的宣传中列举的科学研究均是仅仅停留在体外试验和动物试验阶段，远远达不到其所宣称的神奇效果。就日常清洁而言，普通牙膏刷牙也能起到清除口腔细菌、减少炎症的作用。幽门螺杆菌患者，应到医院消化科寻求正规治疗。目前最常用的应对方法是多种抗生素和抑制胃酸的药物联合治疗，医生开的杀菌药物通常至少3-4种，并且需要持续用药1周。 4. 睡太多增加痴呆风险 流言： 睡太多的人痴呆风险增加。 真相： 网上出现的“睡太多的人痴呆风险增加”“睡太多容易老年痴呆”等报道，内容来源于《阿尔茨海默症和痴呆》杂志。",http://www.bast.net.cn/art/2019/12/2/art_23312_438416.html
中国水利学会开展世界水日科普活动,2020年3月22日是第28届世界水日，3月22日至28日是第33届中国水周。为在抗击疫情的同时开展一次不同往年的世界水日和中国水周科普活动，中国水利学会秘书处、各省级水利学会及单位会员充分利用信息平台和媒体优势，互相联动，组织开展一系列线上活动。 3月22日，由中国水利学会主办、“中国水之行”活动秘书处承办的科普宣传讲座在线上举办。活动面向全国中小学生，借助 “Winfor水生态智慧系统”进行网络直播。中国水利学会副秘书长刘咏峰致辞并介绍了中国的水情现状，中国水利水电科学研究院的张诚博士作题为“水与气候变化——知行合一”的科普讲座。讲座展示了人与水、水与气候的关系，向参加活动的学生们普及在日常生活中如何节水、爱水、护水等知识。 各省级水利学会也结合地方特点开展一系列活动。山西省水利学会联合哔哩哔哩直播平台、中国知网教学平台等，邀请太原理工大学水利科学与工程学院院长赵喜萍，与会员共同分享“太极蓝管在农业节水、建设幸福河湖中的应用创新实践”“智慧水利——可视化分析、支撑平台及数据管理”等内容；向全省近3000名会员进行纪念世界水日暨中国水周的主题宣传。 辽宁省水利学会通过“科普辽宁”微信公众号播放“全面节水，即刻行动”公益宣传片；向当地各市水利（务）学会、会员单位和水利站等相关部门、单位，以及沈阳市50多个社区发放学会编印的《关于水利人人都应该知道的一些事儿》科普宣传手册2万余册。,http://www.cast.org.cn/art/2020/4/2/art_380_117956.html
中国人工智能学会抗疫进行时,新冠肺炎疫情发生以来，中国人工智能学会（CAAI）在中国科协和民政部的指导下积极行动，鼓励广大会员和AI从业者科研攻关，发挥平台及资源优势，助力打赢疫情防控阻击战和复工复产。 积极发声 挺身战“疫” 疫情发生后，学会党委发出《中国人工智能学会党委关于疫情防控时期加强科技工作倡议书》，并先后发起《万众一心迎挑战，众志成城战疫情》《AI（爱）国担当 共抗疫情 驰援武汉》倡议，参与发起《战“疫”有我，为决胜攻坚提供科技志愿服务》《加强医学影像人工智能行业合作，协同阻击新冠肺炎疫情》的联合倡议，动员AI科技工作者积极行动，利用专业优势，通过数据研究为医疗机构和政府决策者提供有价值的信息。 学会坚持科学传播、健康传播和理性传播，在微信公众号设立抗疫专栏；通过总结各防疫阶段的工作情况，及时挖掘和宣传AI科技工作者中的先进典型和感人事迹，传播抗疫正能量、树立科学新风尚。 驰援一线 AI抗疫 在抗击疫情的关键时刻，学会广大会员纷纷献出爱心，共募集款项437 699.67元，用于定向支持疫区重点医院——华中科技大学同济医学院附属同济医院。学会根据院方需求，用筹集款项购置6台导航和服务机器人送抵一线，以缓解医护人员的工作压力，提升病区隔离管控力度，降低交叉感染的风险。 同时，在这场防疫战役中，学会各分支机构、广大会员、地方学会协同攻关，为疫情诊断、远程医疗、药物筛查、科学防疫等提供科技保障。 协同攻关 精准献策 随着疫情防控形势的不断变化，学会专家针对疫情后期复工复产的痛点、难点，以及疫情过后智能产业发展的关键点，提出《关于克服疫情促进行业发展的对策与建议》《关于围绕区块链在应急物资和紧缺物资管理配置中应用的建议》《关于疫情后产业创新发展的对策与建议》和《关于“强化我国人工智能基础理论研究与产业发展”的对策建议》等建议，为相关部门、企业提供决策参考。 云端充电 助力复工 学会发挥平台优势，组织人工智能领域的高校学者、企业专家等利用网络平台，开设每周直播的“CAAI云课堂”，为学会会员和AI从业者提供人工智能学习资源；学会的线下“人工智能大讲堂”移步线上，“AI创新讲堂”邀请AI从业者，为受众解析AI技术在行业中的前沿应用；为教师与学生免费提供中小学AI与信息科技线上公开课程。 随着行业企业陆续复工复产，学会单位会员建立全面的疫情智能防范体系，为物资运输、复工防疫等积极提供专业智能保障，助力企业有序复工复产。 交流合作，全球抗疫。,http://www.cast.org.cn/art/2020/4/2/art_380_117960.html
《中国线缆产业发展现状及策略建议咨询报告》通过专家评审,3月20日，中国电工技术学会组织召开《中国线缆产业发展现状及策略建议咨询报告》（以下称《线缆报告》）终审稿审查网络视频会议。学会秘书长韩毅出席会议并讲话，毛庆传、唐崇健、吴士敏、汪传斌、谢书鸿、张秀松、赵洪、江斌等8位行业专家出席会议，学会电线电缆专业委员会秘书长倪娜杰参加会议。学会副秘书长奚大华主持会议。韩毅表示，学会组织撰写《线缆报告》，旨在进一步推动我国线缆产业科技创新和高质量发展。通过系统梳理国内外产业发展现状，客观分析和研判我国线缆产业存在的问题及差距，并提出策略建议，引导企业学习成功经验以及合理地调整、制订和实施企业新时期的发展战略，促进我国电线电缆行业健康可持续发展。他希望与会专家为《线缆报告》送审稿提出意见和建议。学会电线电缆专委会主任委员、上海电缆研究所首席技术专家、《线缆报告》编撰委员会主任委员毛庆传汇报了编撰工作的进度情况、章节要点以及初审会的增补内容。终审会专家共同审议了《线缆报告》内容，对《线缆报告》的前言、统计数据的时间范围、文字内容表述严谨性等提出建议。终审会专家一致认为，《线缆报告》编纂工作已基本完成，再按照专家建议修改后，由电线电缆专业委员报送学会，并配合学会完成后续编撰和定稿等工作。《线缆报告》将由学会正式对外发布。此次组织编撰《线缆报告》是学会践行中国科协关于学会治理与服务改革创新工作要求的重要举措，也是中国电工技术学会电力装备科技专家服务团发挥行业高端引领作用的重要体现。学会将以《线缆报告》编撰工作为契机，继续为我国电工装备产业可持续高质量发展提供智力支持。,http://www.cast.org.cn/art/2020/4/2/art_380_117964.html
中国康复医学会单位会员创作特殊儿童抗疫主题歌曲,2020年4月2日是第13个“世界孤独症关注日”，在全民抗疫的特殊日子里，中国康复医学会单位会员北京康复医院特教学校的小朋友们为表达对抗疫英雄们的爱与祝福，在学校的支持下，集体创作并演绎原创抗疫歌曲《不能没有你》。参与《不能没有你》这首歌MV制作的9个小演员中有听力障碍的小朋友、有患唐氏综合症的小朋友、有患自闭症的小朋友，还有行动不便的肢体残疾儿童……孩子们倾注了自己的情感和努力，克服重重困难，完成了歌曲录制。自2015年起，北京康复医院与北京市残联康复服务指导中心合作，共同推进独症儿童康复服务项目，旨在为北京市自闭症儿童提供康复服务，并希望通过此次活动让孩子们感受到爱与被爱的力量，为他们幼小的心灵里播下爱的种子，未来努力回报社会，向社会传递爱、温暖和感恩。,http://www.cast.org.cn/art/2020/4/2/art_380_117968.html
中国电子学会积极发声 助力抗“疫”,持续发声  影响广泛 在疫情期间，中国电子学会结合疫情相关情况，发挥学会优势，一方面，加强学会宣传员队伍打造，组织各部门宣传员定期交流疫情期间相关宣传情况，集合力量壮大学会宣传声势；另一方面，维护学会各个传播平台，在学会微信公众号上，持续更新疫情相关新闻及学会要闻近130篇，阅读量超过16000次；更新学会网站相关新闻及学会要闻50多条，浏览量达77907次。 同时，学会加强与人民日报、新华社、光明日报、经济日报等100多家主流与行业媒体的沟通交流，结合疫情编号情况在各媒体平台发表70多篇活动新闻及观点评论文章。 围绕“科技战疫”主题，学会举办“无人配送线上座谈会”等多场线上活动，邀请几十家国内机器人行业的企业代表参会，为“科技战疫”献计献策。 132家机构响应学会抗“疫”倡议 2月初，世界机器人大会组委会秘书处就疫情防控期间做好科技支持服务工作发起倡议，百度公司、京东物流、美团点评、腾讯公司、中国科学院沈阳自动化所等132家机构和企业纷纷响应，加入倡议，并在人员支持、物资捐助、定心稳产等方面积极行动，助力疫情防控工作。 2月19日，世界机器人大会秘书处增设征集2020投创之星“新冠肺炎疫情防控”类产融项目，并对接学术、产业、企业、金融等，发掘、扶持优秀的创新企业及项目。截至目前，共收到50余项优秀应用项目报名。 与多家国际机构沟通 合作抗“疫” 疫情发生后，学会与美国、俄罗斯、日本、韩国、意大利、新加坡等国家的20多家国际机构进行沟通和函件往来。IEEE、IEEE机器人与自动化学会（IEEE RAS）、国际机构学与机械科学促进联合会（IFTOMM）、欧洲机器人协会（euRobotics）、美国机器人工业协会（RIA）、俄罗斯机器人协会（RAR）等国际机构致信世界机器人大会组委会秘书处，表达对中国人民抗击疫情的支持和开展合作的信心。 服务企业 推动复工复产 为贯彻落实党中央、国务院和工业和信息化部的相关精神，统筹推进疫情防控和经济社会发展，学会先后分别举办《机器人技术支撑服务复工复产应用案例》《人工智能技术支撑服务复工复产应用案例》征集活动。活动共征集到优秀技术应用案例100余项，经评审遴选后陆续向业内企业进行推介，在企业复工中发挥了重要作用。 3月，学会连续组织召开“无人配送”线上主题座谈会、“智造”助力复工复产线上座谈会、“最美机器人逆行者”案例分享会等多场线上活动，为企业复工复产提供应用方案的共享与支持。,http://www.cast.org.cn/art/2020/4/1/art_380_117742.html
中国电工技术学会组织中压开关柜绝缘技术线上培训,3月27日，中国电工技术学会举办中压开关柜绝缘技术在线培训活动。学会科技服务团的中压开关柜领域专家、西安高压电器研究院有限责任公司教授级高工王平通过视频在线讲授课程。来自陕西、辽宁、北京、山东等地区的150多位相关企业技术人员参加培训。活动由学会咨询部主任高巍主持。培训中，王平介绍在企业科技创新中的中压开关柜绝缘技术及解决产品绝缘问题等，探讨了技术的发展方向，受到参加人员的好评。中压开关柜对电网和负荷的安全稳定运行起到重要的保护和控制作用，是电力系统中不可或缺的重要设备，其质量的优劣直接影响着电力系统的运行安全和供电可靠性。此次在线培训旨在进一步优化我国中压开关柜设备性能，更好地服务产业科技创新，助力整体技术水平提升。此次培训中还有8家企业分别设置不同规模的视频会议“分会场”，实现“线上+线下”同步交流。学会计划在4月17日再次开展相关培训活动。,http://www.cast.org.cn/art/2020/3/31/art_380_117746.html
中国食品科学技术学会组织召开食品科学网络圆桌会议,3月21日，中国食品科学技术学会（CIFST）与国际食品科技联盟（IUFoST）共同组织召开食品科学网络圆桌会议。中国工程院院士、中国国家食品安全风险评估中心总顾问陈君石，中国食品科学技术学会副理事长、中国疾病预防控制中心营养与健康所所长丁钢强，世界卫生组织国际食品安全官方网络营养与食品安全事件监测主管Peter Ben Embarek，欧洲食品安全局前主席、爱尔兰新冠肺炎国家应急中心Patrick Wall教授，国际食品科技联盟前主席饶平凡、候任主席V Prakash教授，国际食品科技联盟科学委员会候任主席、加拿大纽芬兰纪念大学Fereidoon Shahidi 教授，中国食品科学技术学会副理事长、国家食品安全风险评估中心副主任李宁等约20位专家，以及近百位相关行业代表在线参加会议。 参会专家们主要围绕新冠病毒通过食品传播的科学证据、疫情期间凸显的大量储存食物和营养不均衡现象，受疫情影响全球食品行业正面临的三大挑战，包括餐饮业及中小企业承受的影响、食品安全与清洁卫生水平面临的更高要求、食品电子商务平台由于需求激增面临的供给压力与劳动力短缺等议题进行发言和讨论。Peter Ben Embarek介绍了目前COVID-19在167个国家和地区的确诊情况，并对中国控制疫情的工作表示赞赏；陈君石认为，根据SARS和MERS的防控经验以及中国新冠肺炎疫情的发展情况，尚没有任何关于新冠病毒通过食品传播的科学证据；丁钢强表示，疫情期间社区采取封闭式管理，很多家庭大量储存食物，随之而来的营养不均衡现象凸显；Patrick Wall教授介绍了目前欧洲食品界的食品分销、运输以及餐饮等行业面临的挑战；沃尔玛全球电子商务全渠道合规副总裁Liz Duffy表示，疫情期间线上电子商务订单激增，使得供应链的各个环节都面临压力。 此次会议是CIFST和IUFoST双方计划于今年7月共同主办的2020年国际食品安全与健康大会的“前奏和引言”。会议中，专家们还探讨了后疫情时代食品工业将迎来的四大机遇，包括食品工业对国家应急保障的重要性、装备智能化与信息化将成为食品产业应对风险挑战的关键、“提高免疫力”为特殊食品行业创造新的增长点、关注老年人健康成为产业创新发展的重要方面等内容。 Fereidoon Shahidi 在会议总结中表示，COVID-19 的全球性暴发给食品行业带来诸多挑战，促使人们深度思考行业的未来发展，包括食品安全与卫生的重要性。,http://www.cast.org.cn/art/2020/3/30/art_380_117655.html
中国物理学会科普委员会发起物理微课,在全民抗击新型冠状病毒疫情的特殊时期，为丰富物理爱好者尤其是青少年的网络学习资源，促进物理教育可持续发展，中国科学院物理研究所长三角物理研究中心、中国物理学会科普委员会联合发起《云里·悟理》系列微课。微课自2月21日起每周五、周六在学习强国、人民日报客户端、央视频、新华网、科普中国等38个平台同步播出，截至3月22日，微课视频上线10期，累计播放量达11，046，794次。微课第一季共32期，每期时长25分钟，由“悟理·论坛”和“悟理·问答”两个版块组成。在“悟理·论坛”版块中，微课邀请一线物理科研人员担任主讲人，介绍物理的来龙去脉、物理的思维方式及物理的语言和方法；在“悟理·问答”版块，精选趣味物理问题，对从身边生活到遥远星空进行有理、有据、有趣的专业科学解答。通过“网络物理科学家”的共同努力，第一批微课录制完成仅用不到1周的时间。中国科学院院士、中国科学院物理研究所向涛在完成微课录制后表示：“非常幸运有这样一个宝贵的机会，让我为抗疫工作出一份力。希望大家看完《云里·悟理》系列微课，能从认识到了解，从眼熟到明确，从知道‘是什么’到理解‘为什么’。让所有热爱物理的朋友“知其然也知其所以然”，感受到物理本身的魅力，从而爱上物理、爱上思考的快乐”。《云里·悟理》系列微课内容力图打破传统教材中单纯讲授物理知识的弊端，将物理学规律与日常生活紧密结合起来，用诙谐生动的语言把重要的物理概念和物理知识展示给学生。同时，以“微课”形式让学生在防控疫情期间增加更多的学习选择，培养科学兴趣，也为提高我国公民科学素养和打赢疫情阻击战贡献一份力量。,http://www.cast.org.cn/art/2020/3/27/art_380_117369.html
“意”方有难 “中”方支援 ——中意两国交流抗“疫”经验,新冠肺炎疫情爆发以来，为贯彻落实习近平总书记对于疫情国际合作的重要指示精神，更好地服务人类命运共同体建设，帮助海外受到疫情影响的国家尽快控制疫情发展，保障全球人类的生命健康，中华中医药学会一直关注海内外疫情的变化情况，及时发布《致国际中医药组织的函》，号召国际中医药团体携起手来，互信合作，团结共赢，共同投入到在这场维护人类健康的斗争中。随着新冠肺炎疫情在全球持续蔓延，很多国家疫情状况不容乐观。意大利作为此次新冠肺炎疫情的重灾区，形势极为严峻。学会主动与意大利中华医药学会取得联系，沟通和交流新冠肺炎的防治经验，并将中国的防治方案与意方共享，包括《新冠肺炎诊疗方案（试行第七版）》《新冠肺炎出院患者康复方案(试行)》《新冠肺炎疫情心理疏导工作方案》等，为意大利结合本国疫情的实际情况辨证施治和制定防治措施提供参考。意大利中华医药学会主席何嘉琅对中国防治成果予以高度肯定，并将这些经验及时反馈给意方主管卫生的相关机构。意方十分重视中国的防治经验，对于中医药在疫情防治中的作用表现表示肯定。何嘉琅在回函中针对意大利新冠肺炎的防治工作提出如下建议与请求：一、建议中国向国外派遣抗疫医疗队时，一定要配备中医或中西医结合专家。二、建议世界卫生组织中国武汉联合调查组中应有中医或中西医结合专家，调查报告中应总结中医或中西医结合的成果，让全球医学界了解这些进展。三、希望中国能根据两国卫生部门的双边协议，向意大利提供中医经验和中药援助。因此，中华中医药学会将持续动员各方力量，积极发挥学会的资源优势，主动与意大利等国家的相关海外中医药学术机构对接，搭建我国疫情防治领域的中医知名专家与意大利医学专家交流的线上平台，进一步深入交流总结新冠肺炎的防治经验，提升意大利的防治水平，控制疫情的传播与发展，为服务人类命运共同体建设作出积极贡献。,http://www.cast.org.cn/art/2020/3/26/art_380_117376.html
中国宇航学会发动航天力量抗击疫情（二）,新冠肺炎疫情发生以来，中国宇航学会坚决贯彻落实习近平总书记重要指示精神，严格落实党中央、国务院、中国科协党组的决策部署，学会理事会迅速部署落实疫情防控各项工作，并发出《众志成城，万众一心，共克时艰，凝聚战胜疫情的航天力量——致广大会员和全国航天科技工作者的倡议书》，全国航天各界相应号召，充分发挥航天技术优势，积极为湖北疫区提供医疗支持、救灾及生活物资，同心抗疫。一、学会理事单位：中国运载火箭技术研究院第十五研究所中国运载火箭技术研究院第十五研究所（以下简称一院15所）全面动员生产复工，在确保防疫安全的前提下，科研生产有序开展。一院15所辽宁航天凌河汽车有限公司快速反应，研制生产出雾炮消毒专用车和小型防疫消毒专用车并成功应用，并无偿配合辽宁省政府开展城乡疫情防控消毒工作。二、学会常务理事单位：中国航天电子技术研究院中国航天电子技术研究院（以下简称九院）第一时间成立疫情防控工作领导小组，九院航天电工公司所属7家子公司7次接到武汉火神山医院、雷神山医院、方舱医院建设紧急援助任务，在诸多不利条件下，将数十吨电线电缆按时运送到了施工现场。三、学会常务理事单位：中国航天科工集团第六研究院中国航天科工集团第六研究院（以下简称六院）对全院疫情防控工作进行系统部署。自2月3日，六院有序开展科研生产、经营管理等各项工作；2月10日，六院开始复工复产；在复工后地面试车取得成功，更坚定了全院打赢疫情防控阻击战的信心和决心；六院工会组织开展疫情防控合理化建议征集，全院职工建言献策，形成34条日常防护建议，构筑群防群治的严密防线。六院下属西安航天自动化股份有限公司克服困难，保障贵阳市菜篮子保民生工程—贵阳市2.5万亩高标准设施蔬菜保供基地建设水肥一体化灌溉及农业信息化工程项目顺利实施。四、学会常务理事单位：四川航天技术研究院四川航天技术研究院（以下简称七院）把复工、战“疫”做成双选题，并紧急下拨10万元专项党费；重点排查流动、聚集人群和密闭场所管控；通过统一调度平台，及时发布权威公告、防控常识等。七院七部聚焦重点型号任务，7102厂精细科研生产策划，并安排专车护送第一事业部47名关键岗位职工返岗；692厂组成由一名副主任设计师+多位设计人员的现场蹲点团队，形成“副主任设计师抓总，其他设计分区域负责”的管理模式。七院成都航天医院呼吸内科医生刘强、重症医学科护士肖雅杰驰援武汉；川职院李彬加入无人机喷洒消毒工作小组。,http://www.cast.org.cn/art/2020/3/26/art_380_117311.html
中国康复医学会发布《新型冠状病毒肺炎远程康复工作指导意见》,3月21日，中国康复医学会远程康复专业委员组织专家编写了《新型冠状病毒肺炎远程康复工作指导意见》以下简称《指导意见》），通过中国康复医学会网站和微信公众号向社会发布，供综合医院康复医学科及康复医疗机构医生、护士、治疗师等相关医务人员在新冠肺炎患者远程康复工作中参考使用。《指导意见》编写组由国内康复医学领域权威专家组成，中国康复医学会会长方国恩、党委书记兼常务副会长牛恩喜、副会长燕铁斌，福建医科大学党委副书记、卫生健康研究院常务副院长王诗忠教授担任顾问，中国康复医学会远程康复专委会主委谢欲晓教授、福建医科大学附属第一医院院长兼康复医学中心主任康德智教授担任专家组组长，远程康复专家倪隽、公维军、江山执笔。《指导意见》经过专家组十多次的反复研讨论证，数易其稿完成。《指导意见》包括新冠肺炎患者远程康复概述、远程康复介入时机及暂停指征、远程康复实施条件、远程呼吸康复指导、远程心理康复指导、远程日常生活活动能力康复指导、远程健康宣教、远程康复风险及预防、远程康复质量控制等十个方面的内容。《指导意见》提出，远程康复是指通过信息和通信技术开展的康复评估、治疗、监测、预防、教育、咨询等工作，远程康复的目标是通过远程康复的介入，改善新冠肺炎患者呼吸等功能，减少并发症，降低功能障碍发生率，促进患者更快地恢复心理健康，最大程度恢复日常生活活动能力、提高生活质量，早日重返家庭和社会。此次《指导意见》的印发，是落实新冠肺炎分级诊疗制度、完善三级康复网络体系建设、促进全程康复内容实施的重要举措，可以指导远程康复与新冠肺炎的康复治疗相结合，实现患者在隔离病房或家中与康复从业人员进行线上同步康复治疗，在提高康复治疗普及率和个体化康复的同时，避免人群聚集带来的风险，降低康复医疗从业人员职业暴露风险，对打赢抗疫攻坚战具有重要意义。,http://www.cast.org.cn/art/2020/3/25/art_380_117251.html
