title,main_body,link
第三期保定市科技领军人才清华培训班（智能制造专班）举行,10月9-12日，第三期保定市科技领军人才培训班（智能制造专班）在清华大学举办。清华大学副秘书长、河北清华发展研究院院长张华堂，保定市科协党组书记、主席孙增军，保定市科协党组成员、副主席刘春生、王坤燕、魏建华和保定市30余名智能制造领域的领军企业领导及保定部分高校教师、科研人员参加本期培训班。本期培训班是保定市科协联合河北清华发展研究院共同举办的第三期保定科技领军人才培训班。培训班以助力保定深入实施中国制造2025国家战略，实现智能制造产业转型升级和实现高质量发展为宗旨，定位为智能制造专题班，是在前两期基础上的一次创新，以精、准、实为特点，即精选学员、定位准确、做实培训成果。培训班为期4天，涉及智能制造、机器人在智能制造中的应用、技术转移与创新实践等专题课程并到京东方等知名企业考察学习，师资包括清华大学智能制造领域知名教授和相关领域实力专家。开班仪式上，孙增军说，这次培训班的举办是保定市开展“不忘初心，牢记使命”主题教育活动的一个重要内容，希望通过对保定市科技型主导企业的领军人才的培训，为企业引进更多的核心发展理念和高端制造思想，带来更广阔的发展前景。希望学员们珍惜这次培训机会，在学习之余，建立起企业与高端智能制造专家、企业与保定市科学技术协会、企业与企业之间广泛深入的联系，助推企业的未来发展。张华堂向学员们生动地阐释了以清华大学校训为精髓的深厚的清华文化底蕴和清华精神，他希望学员们在课堂学习的同时，更要体悟和汲取清华文化与精神，把清华人的优良传统和风格带到工作中去。他表示，这次培训班的主题是智能制造，智能制造是未来发展的方向和基础，希望能大家学有所获、学以致用。,http://www.cast.org.cn/art/2019/10/18/art_181_103269.html
2019智能制造与机器人产业学术交流会在京举行,为进一步研讨智能制造与机器人技术发展及应用前沿，交流经验，分享成果，由北京物联网智能技术应用协会、中关村融智特种机器人产业联盟主办的2019智能制造与机器人产业学术交流会在中关村壹号举办。来自全国各地近百家物联网、大数据、人工智能、智能制造、机器人等领域的高校科研院所、企事业单位负责人及相关媒体参与本次会议。相关企业代表分别介绍了智能装备开发平台、智能制造的云端服务、智能制造AI解决方案、工业互联网平台、矿用特种巡检机器人等先进技术成果。分享环节结束后，与会嘉宾针对自身需求与所关注的话题进行了热烈的交流与研讨。,http://www.cast.org.cn/art/2019/9/19/art_179_101797.html
智能制造现状与前瞻国际高峰论坛在哈尔滨举办,6月29-30日，第二十一届中国科协年会分会——智能制造现状与前瞻国际高峰论坛在哈尔滨工业大学举办。中国工程院院士、哈尔滨工业大学教授邓宗全担任论坛主席，哈尔滨工业大学副校长曹喜滨、科技导报社社长王康友出席并致辞。来自国内外的50余位相关领域学者参会。哈尔滨工业大学副校长刘宏主持开幕式。曹喜滨表示，当前，中国从制造大国迈向制造强国，智能制造技术是关键技术，对于发展高精尖的制造技术、促进产业发展具有重要意义。通过本次学术报告与交流，将进一步促进智能制造前沿领域与国际的合作，共同探索智能制造技术的发展。王康友表示，通过院士专家们的交流研讨，为东北创新发展提供新的发展思路，服务东北的全面振兴；通过对中国制造发展规划的交流探讨，破解智能制造的难题，为发展规划的全面落实提供决策建议；从学术研究方向、技术发展趋势、国家战略层面等多角度出发，探讨如何能够真正提升我国智能制造水平及国际话语权，有效应对当前国际形势的严峻考验和挑战。论坛期间，美国工程院院士、中国科学院外籍院士、美国西北大学教授黄永刚，中国工程院院士、北京化工大学教授高金吉，美国俄亥俄州立大学教授张明君，西安交通大学教授张丽娟，太原理工大学副教授王涛，国家自然科学基金委员会研究员雷源忠，英国牛津大学教授由衷，哈尔滨工业大学教授董申，德国汉堡科学院院士、德国汉堡大学教授张建伟，台湾大学讲座教授罗仁权分别围绕智能制造的装备设计与制造、机器人、人工智能、信息管理以及智能时代的人才培养等主题作大会报告。,http://www.cast.org.cn/art/2019/7/8/art_80_98149.html
保定市科协举办产业集群智能制造转型升级论坛,4月2日，河北省保定市科协产业集群智能制造转型升级论坛在高阳县举办。论坛由保定市科协主办，保定市智能制造协会、保定市知识产权协会支持，高阳县科协、高阳县庞口镇政府承办，保定市科协党组成员、副主席王坤燕，高阳县科协主席王英泽、市智能制造协会会长王伟，市知识产权协会副秘书长郭景涛和庞口镇企业家代表等共80余人参加论坛。0011.jpg智能制造协会会长王伟以“产业集群智能制造转型升级探索”为主题，从产业集群的概述与评价、智能制造方法与实践、智能制造助力产业集群转型升级的思路等三个方面，重点阐述了前沿科技在产业集群转型升级中的重要作用和地位，介绍了如何创新智能制造的理论和技术在产业集群的应用，打造“数字化共享工厂”，提高设备和剩余资源利用率，提升产业结构优化升级。他希望，与庞口的企业家全面开展“会企合作”，探索建立具有数字化、信息化、智能化能力的新工厂，帮助企业从产品设计、生产规划、生产工程、生产实施直至服务的各个环节打造一致的、无缝的数据平台，形成基于模型的虚拟企业和基于自动化技术的现实企业镜像。,http://www.cast.org.cn/art/2019/4/10/art_181_93933.html
中国新闻网：中国科协发布智能制造全球“双十”科技进展,"12月8日，在南京举行的世界智能制造大会上，中国科协向全球发布了“世界智能制造十大科技进展”和“中国智能制造十大科技进展”。在当天的大会闭幕式上，中国科协智能制造学会联合体副理事长李培根院士代表中国科协宣布了“双十”科技进展的名单。其中“世界智能制造十大科技进展”分别为：华为""EC-IOT""边缘计算创新工业互联网应用、海尔""COSMOPlat""平台构建开放的共创共赢生态系统、美国通用(GE)金属增材制造在航空发动机关键零部件制造中的应用、""Thingworx""物联网使用技术平台构建智能制造新主线、达索系统“3DEXPERIENCE”平台创建数字化世界、德国博世智能手套实现指尖上的创新、西门子“Digitaltwin”推动数字化企业发展、三菱电机的""e-F@ctory""精益智能工厂解决方案架构、“OPCUA”成为智能制造信息集成关键技术标准、SAP的Leonardo数字化创新系统。“中国智能制造十大科技进展”分别为：全球领先的人工智能手机芯片“麒麟970”、汽车智能化生产系统、树根互联“根云”平台、集装箱装卸全自动化码头、Apollo自动驾驶开放创新平台、空间站机械臂在轨智能捕获与操控、""iDolphin""38800吨智能示范船、工业无线网络WIA-FA技术及标准、智能化纺纱系统解决方案、船舶制造智能化车间。据李培根介绍，2017年，中国科协智能制造学会联合体展开了对智能制造科技进展的研究，此次入选的全球“双十”科技进展，以创新性、应用性、影响力，未来预期等作为评选原则，重点关注在智能制造领域中具有新颖性或者实质性的突破改进，特别是能够解决智能制造领域技术难点和行业热点问题，在劳动生产率、投资汇报率、生态环境和生活环境改善等方面有一定贡献，对行业创新能力和竞争力提升有一定影响的重大进展。“这批选出的科技进展在科技和应用意义上不一定是最前沿、最先进的，但主要反映了行业及专家关注，是一批对智能制造发展影响深刻的科技成果。”李培根表示，中国科协的此次评选，旨在把握智能制造发展趋势，引导中国智能制造健康发展。",http://www.cast.org.cn/art/2017/12/18/art_90_77351.html
中国科协智能制造学会联合体工作总结及研讨会在京召开,中国科协智能制造学会联合体工作总结及研讨会于2017年7月31日在京召开。中国科协学会学术部副部长魏军锋、联合体秘书长张彦敏、联合体常务副秘书长吴幼华，副秘书长奚大华、孙以林、石红芳、张咸胜、副秘书长代表、专家代表及成员学会有关人员共27人出席会议。会议由常务副秘书长吴幼华主持。魏军锋副部长用12个字——“工作紧、工作实、有特色、有成效”对联合体上半年取得的成绩给予了充分肯定，并提出联合体的目标是实现三个“联”——联体、联心、联动。即：通过建立有效的治理方式，促进成员学会紧密联合；通过建立高效的运行机制，使成员学会联心；通过建设高水平的工作载体，促进成员学会融合联动。最后希望智能制造学会联合体加强自身建设，聚焦成员共同需求，循序渐进，逐步由联体到联心，最后实现联动。与会代表围绕联合体的工作目标与任务、工作机制、存在的问题及改进措施等进行了讨论，并明晰了下半年的工作思路。最后，张彦敏秘书长深入分析了联合体面临的发展形势，并就下一步工作提出如下建议：第一，下半年工作继续依据“一智库三平台”定位有效展开，做好“智能制造领域前沿跟踪研究”等3个课题的研究、世界智能制造大会的策划与承办、联合体年会及主席团扩大会的策划和完成《智能制造人才培养指南》编制工作，并做好明年的项目策划；第二，扩大思路，探索承担工信部、科技部等其他政府部门工作；第三，加强各成员学会间的沟通与交流，增强学会间的了解；第四，将好的工作经验在成员学会间进行交流推广；第五，联合体是新生事物，要不断在实践中摸索、完善、创新，创造性地做好工作。,http://www.cast.org.cn/art/2017/8/8/art_582_39809.html
中国科协智能制造学会联合体筹备座谈会在京召开,11月26日，中国科协智能制造学会联合体筹备座谈会在北京召开。中国科协党组书记、常务副主席、书记处第一书记尚勇主持座谈会并讲话。中国机械工程学会荣誉理事长、中国工程院院长周济院士，中国科协党组成员兼学会学术部部长、企业工作办公室主任宋军，中国汽车工程学会理事长付于武，中国电工技术学会理事长杨庆新等智能制造学会联合体发起学会负责人参加座谈。尚勇指出，推动学科相近的学会自愿联合，组建非法人的学会联合体，是贯彻落实习近平总书记系列重要讲话精神，贯彻落实“科技三会”精神和中央关于科协系统深化改革要求的重要改革举措，有利于更好地组织和团结全国学会进军世界科技强国建设。智能制造学会联合体将推动各相关学会在智能制造领域联合攻关、积极协作、共谋发展，在工业化、信息化和智能化过程中发挥更大的作用。尚勇希望，智能制造学会联合体要以智能制造工程为主线，以打造智能制造领域高端智库、搭建智能制造领域的学术交流服务平台、搭建智能制造领域协同创新服务平台和建设智能制造领域人才培养平台为核心任务，制定发展规划，对接市场需求，真正把大量的先进技术推广应用，推动传统制造业转型升级，在创新型国家建设和世界科技强国建设中发挥应有的作用。周济介绍了国内外智能制造领域的发展情况，阐释了智能制造在我国经济发展和科技进步中的关键作用，分析了智能制造未来的发展方向，提出了我国智能制造领域的发展建议。他指出，智能制造是新一轮工业革命的核心技术，是《中国制造2025》的主攻方向，是新一轮工业革命和产业革命的交汇点之一。我国制造业有着独特而巨大的发展优势，有着光明而美好的发展未来。在新一轮科技革命和产业变革中，智能制造将推动我国制造业实现战略性的重点突破、重点跨越。他强调，成立智能制造学会联合体有利于凝聚各方力量，为我国制造业的转型升级做出积极的贡献。座谈会上，中国仪器仪表学会常务副理事长吴幼华代表智能制造学会联合体各发起学会，介绍了学会联合体的筹备情况。与会代表讨论了联合体的发展规划和重点工作。中国科协智能制造学会联合体是由中国机械工程学会、中国仪器仪表学会、中国汽车工程学会、中国电工技术学会、中国电子学会、中国自动化学会、中国农业机械学会、中国人工智能学会、中国微米纳米技术学会、中国光学工程学会等学会共同发起。,http://www.cast.org.cn/art/2016/11/28/art_582_39805.html
中国（济宁）人工智能与智能制造产业发展论坛召开,6月1日，由山东省装备制造业协会、全国大学生机器人大赛组委会、Robocon企业家联盟主办，济宁市人才事业发展中心、共青团济宁市委、济宁市科协、济宁市工业和信息化局、济宁市能源局、济宁市投资促进局、邹城市人民政府承办的中国(济宁)人工智能与智能制造产业发展论坛在邹城市召开。北京航空航天大学教授、博士生导师、全国大学生机器人大赛专家委员会主任宗光华，国家科技部高技术中心研究员、中国机器人峰会主席刘进长，加拿大工程院院士张丹等专家教授以及智能制造领域企业家300余人参加本次会议，市委常委、副市长田成柱出席会议并致辞。加拿大工程院院士张丹、苏州大学机电工程学院院长孙立宁教授、北京航空航天大学陈殿生教授、山东大学李贻斌教授、腾讯机器人实验室梁聪慧研究员等5位专家学者分别从不同角度对人工智能与智能制造产业发展作报告。,http://www.cast.org.cn/art/2019/6/12/art_193_97038.html
智能制造——共铸“一带一路”经济发展研讨会召开,中国科学院外籍院士、北京理工大学教授福田敏男带来了“机器人4.0与未来”的技术类报告，介绍了智能制造未来发展的重要技术之一机器人技术的研究成果及方向，以及微纳机器人的发展前景。 中国科学院外籍院士、北京理工大学教授福田敏男 中车株洲电力机车有限公司副总经理兼总工程师冯江华，做了中国靓丽的新名片——“高铁装备的发展新动能：智能化和国际化”的报告。详细阐述了智能化和国际化作为高铁发展的两大未来驱动力的具体内涵。 中车株洲电力机车有限公司副总经理兼总工程师冯江华 同济大学中德学院副院长陈明，介绍了“新一代智能制造引领的智能制造与人才培养”。从智能制造的内涵，分析了全球智能人才发展的需求及培养。 中国科协智能制造学会联合体专家委员会副主任委员郝玉成，为与会者带来“智能制造解决方案的典型案例”，分析了大、中、小三种不同类型的企业发展的典型案例。 美国电气电子工程师协会董事会成员谭方东，为与会者介绍了“电力智能工厂”，电力电子智能发展的趋势。 美国电气电子工程师协会董事会成员谭方东 荷兰Synspec公司总经理HansMarcuse介绍了助力“一带一路”环境监测及环境治理的解决方案。 荷兰Synspec公司总经理HansMarcuse 马来西亚工程师学会会士、鼎智有限公司首席技术官陈志辉，带来了“智能制造人才培训: 机遇与挑战”的报告，介绍了面向未来，制造业人才需掌握的基本技能，以及国际培养智能制造所需人才的经验； 马来西亚工程师学会会士、鼎智有限公司首席技术官陈志辉 湖南大学机械与运载学院副院长刘坚，介绍了“‘一带一路’战略下智能制造人才培养思考与实践”，分享了湖南大学在培养智能制造和智能网联汽车方向的综合性人才，以及“一带一路”人才国际培养的做法及成果。 湖南大学机械与运载学院副院长刘坚 中国科协智能制造学会联合体秘书长张彦敏 会议最后，中国科协智能制造学会联合体秘书长张彦敏代表学会联合体向社会发布了“智能制造领域十大工程技术难题”,http://www.cast.org.cn/art/2018/6/5/art_582_39813.html
钢铁工业智能制造前沿新技术及应用高级研修班举办,由中国金属学会主办，中国金属学会自动化分会协办的国家人社部《专业技术人才知识更新工程2016年高级研修项目计划》——“钢铁工业智能制造前沿新技术及应用高级研修班”于2016年8月31日在北京科技大学开班。研修班旨在培养行业急需紧缺人才，发展以数据、信息和知识为核心的智能化冶金制造技术，推进钢铁工业的智能制造技术创新发展及应用。来自全国钢铁公司、设计院，高校及科研机构的高级技术人员、生产管理人员、研发人员等共40余家单位、100余名学员参加了研修班。研修班从8月31日开班至9月4日结束，为期5天。中国金属学会秘书长赵沛主持研修班开班仪式并致欢迎辞。他说，本次研修班是去年学会举办“大数据与钢铁工业智能制造高级研修班”的继续，重点将围绕“中国制造2025”框架下的钢铁技术创新与产业模式，对钢铁制造流程的绿色制造、智能制造、标准化建立，以及钢铁产业供应链的整体优化、智能制造关键技术等方面进行研讨和研修。中国金属学会理事长、中国工程院院士干勇作特邀报告《“中国制造2025”框架下的钢铁技术创新与产业模式》，从国家战略和规划角度解读了我国制造2025动态和发展规划，并介绍我国战略性新兴产业的创新发展方向、总体布局，概括为三步走战略、四条原则、五项指导方针、九项战略任务和八项措施。其中《中国制造2025》大力推进了10大重点领域实现突破性发展，实施5项重大工程，并建立完善7项重大机制。华东理工大学钱锋院士作特邀报告《“互联网+”时代原材料工业智能优化制造》，阐述了化工行业如何实施智能制造，分析了我国原材料工业转型的国家重大需求，探讨了以“智能制造+绿色制造→高端制造”为目标的智能优化制造的愿景，即实现资金流、物质流、能量流、信息流的“四流合一”，利用现代信息网络技术实现工业企业的智慧决策和智能生产。东北大学王国栋院士的代表张殿华对绿色制造和轧线的智能制造进行了深入地阐述；机械工业仪器仪表综合技术经济研究所所长欧阳劲松从标准的角度对什么是智能制造做了说明与探讨，并对照德国工业4.0，论述了国家智能制造工程的关键技术及实现规划;浙江大学教授刘祥官从数学的角度谈了钢铁行业的智能制造和大数据应用的价值;冶金自动化研究设计院副院长孙彦广通过介绍欧盟I2M钢铁智能制造概况，以及选取在线监测、过程控制、优化/调度、质量管控以及能源环保等方面的十个案例详细讲解了《钢铁企业智能制造典型案例》;宝钢中央研究院自动化所教授杜斌、宝信软件股份有限公司技术总监吴毅平分别从自动化和信息的角度介绍了宝钢进行智能制造的情况，分享了信息系统开发的宝贵经验。此外，其他专家也从不同层面、不同角度以及不同案例分享了在大数据与制造方面的探索与实践。本次研修班从学习方式、研修方法上进行了有益尝试，加强了授课教师与学员间的互动学习，将学员进行了分组，并邀请刘祥官教授针对决策管理类、设计与研究类、生产工艺制造(炼铁、炼钢、轧钢)类、信息技术、自动化类等4个方面的学习思考题指导学员学习，通过小组学习讨论的方式，帮助学员更好地理解和掌握智能制造相关知识，根据国家和各自企业自身情况，进一步对智能化冶金制造技术的发展方向和技术方法进行深入思考和交流。,http://www.cast.org.cn/art/2016/9/12/art_381_74062.html
“智能制造驱动企业转型升级百城巡讲”活动在江苏省扬中市开讲,7月11日，由工业和信息化部人才交流中心主办，扬中市科协、扬中高新区管委会承办的“智能制造驱动企业转型升级百城巡讲”活动在新坝电气工业品城路演大厅举办。来自国内智能制造领域的专家结合地方产业布局和转型升级需求，围绕智能制造相关政策规划、行业应用、解决方案等专题，分享了智能制造推进企业转型升级方面的成功经验与做法。此次“智能制造驱动企业转型升级百城巡讲”主题活动，旨在帮助企业深入了解智能制造的发展潜力和面临的问题，明确智能制造的发展思路和重点方向，积极推动扬中市产业集聚、高端、创新发展，加快引领扬中制造业转型升级。北京理工大学数字化制造研究所所长王爱民主讲《智能制造与MES/APS发展新重点》，清华大学数字化联盟秘书长、加拿大TSINTELLICO有限公司联合创始人/CTO颜强主讲《精益制造是传统企业智能转型的基础》，上海赛摩电气高级咨询顾问毕京洲主讲《传统企业智能制造转型升级典型案例分析》。专家们走进威腾电气股份有限公司、大航有能电气有限公司、江苏弘历电气有限公司，实地考察了企业生产车间、数控车间，并与企业家座谈交流，共同分析探讨扬中企业在智能制造转型发展过程中存在的困难和问题。（扬中市科协）,http://www.cast.org.cn/art/2019/7/19/art_188_98862.html
智慧山东发展论坛暨2019山东新能源汽车智能制造技术高峰论坛举办,3月18日，山东省自动化学会承办的“智慧山东发展论坛暨2019山东新能源汽车智能制造技术高峰论坛”，在2019第22届济南国际机床展览会期间举办。新松集团公司副总裁、青岛新松机器人自动化有限公司总裁刘长勇，山东交通学院教授王知学、中国重汽集团技术发展中心高工郑能等学者专家，来自全国新能源汽车、制造行业相关企业近100人参加论坛。专家围绕我国新能源汽车的产业发展趋势、氢燃料电池及锂电管理核心技术创新、智能驾驶与智能网联示范、产业链生态演进、智能化生产与智能装备应用推广等进行了研讨交流。我国已成为全球最重要的汽车市场，到2022年新能源汽车销量将达到1063万辆。山东新能源汽车领域已形成发展引擎，到2022年，将建成济南、青岛、淄博、烟台、潍坊、聊城等一批新能源汽车产业集聚区。汽车行业是智能制造应用的重要领域，新能源汽车产业的发展，迫切需要先进的智能控制。“智慧山东发展论坛”由山东省科协信息与智慧学会群为聚焦山东省信息自动化应用与智能智慧产业的发展于2016年发起举办。山东省自动化学会不断深化提升这一品牌活动，承办此次论坛聚焦新能源汽车技术创新、智能制造技术与应用，联合展会平台，致力产学研深度合作，推进山东省经济由高速增长转向高质量发展，共促创新山东的建设。,http://www.cast.org.cn/art/2019/3/19/art_193_92950.html
中国科协智能制造学会联合体一届七次暨二届一次主席团（扩大）会议在北京召开,2020年1月10日，中国科协智能制造学会联合体一届七次暨二届一次主席团（扩大）会议在北京召开。会议由中国科协智能制造学会联合体主席团主席、中国机械工程学会荣誉理事长周济院士主持，中国科协党组成员、书记处书记宋军出席并讲话。宋军书记对第一届主席团领导下的智能制造学会联合体所发挥的表率作用和取得的重大成果给予了肯定。智能制造学会联合体三年来的成功得益于坚强有力的领导机构，并坚持国家战略导向、坚持国际引领和开放合作。宋军指出，国家经济发展形势已经由高速发展转向高质量发展，联合体要在全球制造业变革和科技创新方面，切实为我国乃至世界制造业的产业升级发挥关键作用。2020年是全面建成小康社会关键之年，联合体要坚持服务国家战略、服务广大科技工作者、服务企业科技创新，促进学会在组织能力、治理能力等方面发挥积极作用，增强国际智能制造联盟组织创新平台优势，不断提升联合体品牌影响力。联合体第二届主席团主席周济院士在会议总结时表示，联合体要进一步增强历史责任感和使命感，要坚定不移地做好智能制造技术创新和推广工作，坚定不移地服务好实体经济，努力完成制造强国战略赋予联合体的使命和任务。会上，智能制造学会联合体秘书长张彦敏汇报了联合体2017-2019年的工作情况和未来工作计划建议，大会审议并通过了联合体第二届主席团和秘书处名单，以及联合体章程（修改草案）等多项工作，参会代表围绕联合体下一步工作计划展开了讨论。,http://www.cast.org.cn/art/2020/1/15/art_582_108037.html
中国科协智能制造学会联合体关于进一步弘扬科学家精神加强作风和学风建设的倡议书,"智能制造是世界制造业转型升级的重大趋势，代表着制造业高质量发展的主要方向。智能制造是我国制造强国建设的主攻方向，近年来智能制造技术与产业应用发展迅速，但由于若干关键核心技术依赖进口、工业基础薄弱，智能制造支撑强国建设依然任重道远。为积极响应党中央、国务院号召，加快培育促进智能制造健康发展的强大精神动力，营造尊重科学和人才的良好氛围，中国科协智能制造学会联合体向智能制造领域的广大科技工作者发出倡议：一、坚持胸怀祖国，崇尚自主创新继承和发扬老一辈科学家坚持国家和人民利益至上，艰苦奋斗的优秀品质，坚定敢为天下先的自信和勇气，聚焦智能制造领域的重大科技问题和短板，大胆创新，在原创独创独有上下功夫，为解决智能制造装备及其关键部件受制于人、高端工业软件缺乏等问题做出突出贡献。二、弘扬严谨求实、潜心钻研的精神弘扬追求真理、实事求是、严谨治学、独立思辨、理性质疑的求实精神；弘扬淡泊名利、潜心研究，甘坐“冷板凳”、肯下苦功夫，立德为先、甘为人梯的奉献精神。三、崇尚学术民主，恪守学术道德围绕智能制造的技术前沿、发展趋势、社会关切等问题,积极主动进行思想交流、智慧碰撞。深入智能制造领域科研一线，掌握一手资料。加强科学道德自律，自觉维护学术尊严，恪守科学伦理。四、积极履行社会责任面向社会，走进校园，大力开展智能制造科普活动。让公众切身感受大数据、人工智能等新技术给人们生活带来的变化，吸引更多青少年学习智能制造科学技术，积极参与创新创业活动，为智能制造发展培养后备力量。我们倡议智能制造领域的广大科技工作者，继承胸怀祖国、服务人民的爱国精神和勇攀高峰、敢为人先的创新精神，坚持科学、严谨、求实、诚信的科研作风，做新时代科学家精神和科研诚信的自觉践行者，为实现我国由制造大国向制造强国的伟大历史性转变而勇挑重担，为实现中华民族伟大复兴的中国梦而贡献力量。",http://www.cast.org.cn/art/2019/11/8/art_79_104893.html
2018世界智能制造大会—— 人工智能技术的突破与应用论坛召开,"10月11-13日，2018世界智能制造大会在南京国际博览中心举行，13日由世界智能制造大会主办，中国科协智能制造学会联合体、江北新区管委会承办，中国人工智能学会、东南大学、IEEE南京分部执行， 南京云智控产业技术研究院协办的2018世界智能制造大会—人工智能技术的突破与应用论坛顺利举行。本次大会以“赋能升级，智造未来”为主题，致力于构建一个多元、开放的交流与合作平台，吸引了来自全球的智能制造企业、权威机构、行业专家到场参会。人工智能赋能实体经济浪潮方兴未艾，""中国制造"" 正在向""中国智造"" 升级。在这一大趋势下，2018世界智能制造大会打造了集产业盛会、前沿展示、赛事路演、高峰论坛、智能体验于一体的国际化、专业化、市场化的交流合作平台，有力地推动了世界智能制造合作发展机制的建立，为智能制造经济的发展提供了新动能。",http://www.cast.org.cn/art/2018/11/1/art_555_80160.html
福建省集成电路发展论坛在福州大学召开,10月24日，福建省科协年会专项活动——福建省集成电路发展论坛在福州大学召开。此次论坛由福建省科协、福州市政府、厦门大学和福州大学共同主办。福建省科协二级巡视员游永东、福州大学副校长黄志刚出席论坛开幕式并致辞。福建省内外集成电路行业资深专家和知名学者以及高校、企业与平台代表齐聚一堂，围绕福建省集成电路技术应用、产业发展、资本运作等开展研讨交流，助推福建集成电路产业规模化加速发展。1.jpg游永东指出，集成电路产业是支撑经济社会的战略性、基础性和先导性产业，在福建省有着坚实的基础，也是福建省委省政府实施创新驱动发展战略、加快建设创新型强省的关键内容。在当前复杂的国际局势下，福建省集成电路产业发展在中高端人才供给、自主技术研发、产业链体系建设等方面面临着诸多挑战。举办集成电路发展论坛，正是从建设“数字福建”的需要出发，力求集聚专家学者和产业界的智慧，深入探讨集成电路产业创新发展的实施路径，为福建高质量发展提供科技支撑。台湾大仁科技大学校长王骏发、南京大学教授王中风、西安交通大学教授闵泰、厦门大学教授于大全等国际知名专家受邀作主旨演讲，分享最新研究亮点与领域前沿进展。在产业代表发言环节，来自福州瑞芯微、厦门集成电路行业协会、新大陆集团、福建福联电子、厦门三安集成、亿芯源半导体等福建省集成电路企业代表以及行业专家分享了企业深耕专业领域的发展动态与开展产学合作的情况。与会嘉宾与参会观众还进行现场主题讨论。2.jpg论坛发布了《关于促进福建省集成电路产教融合发展的倡议书》，呼吁各界凝聚共识、坚定信心，在政府的主导下，组建产教融合发展联盟，深化产教融合，促进教育链、人才链与产业链、创新链有机衔接，构建集成电路教育和产业统筹融合发展的新格局。,http://www.cast.org.cn/art/2019/10/30/art_191_104443.html
2019中国（上海）集成电路创新峰会在上海科学会堂举行,10月18-19日，由上海市科协联合国家集成电路创新中心、中国电子学会联合主办的2019中国（上海）集成电路创新峰会在上海科学会堂举行。本次峰会以“全球科技创新中心下的上海集成电路”为主题，旨在通过专业研讨，总结我国集成电路发展所取得的重大成就和成功经验，分析比较与先进地区、与国际先进水平的差距，科学研判集成电路技术、产业发展趋势方向，探讨在建设科技强国的征途中，集成电路作为国之重器如何通过加强合作与自主发展，实现在技术上、产业上不被“卡脖子”，更好地服务国家战略，为推动上海集成电路更好地发展提供智力支持。微信图片_20191021101024.jpg峰会采用“1+3”模式，即由核心论坛院士圆桌会议和3个专题论坛：技术论坛、投资与产业发展论坛、教育与人才培养论坛组成。在10月18日召开的院士圆桌会议上，中国科学院院士、上海市科协集成电路专业委员会主任、复旦大学校长许宁生教授，，中国科学院院士、中国科学院微电子研究所研究员刘明，中国科学院院士、浙江大学半导体材料研究所所长杨德仁，中国科学院院士、上海市科协人工智能专业委员会主任、上海交通大学大学副校长毛军发等院士专家齐聚一堂，共同探讨中国集成电路产业发展的趋势方向。院士圆桌会议讨论并发布了《中国集成电路技术路线图（2019版）》。这是我国首次发布此类技术路线图。据悉，自1999年国际半导体技术发展路线图第一版发布以来，对全球半导体行业（企业）、研究机构及至相关政府部门都产生了较深刻的影响。面临新一代芯片架构和新一代的半导体材料，打造我国自主制订、适合我国集成电路自主发展的技术路线图恰逢其时。峰会上还发放了《2019年上海集成电路产业发展研究报告》等资料。,http://www.cast.org.cn/art/2019/10/21/art_187_103393.html
“科技传播助力企业发展”网上路演行动集成电路专场活动举办,4月23日下午，“科技传播助力企业发展”第9期网上路演行动“集成电路”专场活动举办。随着电子元件的变革，以集成电路为核心的微电子技术已经渗透到了现代通信、信息技术、计算机、医疗、能源等各领域，本次专场的举办旨在落实中央疫情防控精神和中国科协党组、书记处要求，发挥中国科协科技传播中心科技传播优势，帮助集成电路领域科技企业精准对接创投机构，支持复工复产和可持续发展。秉正讯腾、他山科技实验室、曦华科技、久好电子4家参加了活动项目路演。清华大学微电子所教授、国际电气与电子工程师协会会士王志华做开场致辞，认为芯片进口受限虽然短期内对国内科技企业带来阵痛，但长远来看对于中国芯片产业发展是好事。当今社会的芯片应用不可替代、不可或缺，集成电路企业可以说前程无量。活动期间，王志华还就集成电路领域发展态势、路演项目技术成熟度进行了专家点评。璞华资本合伙人陈大同、新天域资本合伙人张顺、马力创投董事总经理邰志强等投资机构代表围绕路演企业核心技术、研发能力等方面进行互动交流。近百家国内知名机构的专业投资人和行业专家参加观摩交流。主办方组织的在线教育、生物医药、信息技术、工业大数据、人工智能、新能源与先进制造、智慧医疗、大数据、集成电路等9期专场路演，共计为31个优质科技项目对接了600余位投资人，其中150余位投资人表达了投资意向并和项目进行了更深入的对接。,http://www.cast.org.cn/art/2020/4/25/art_372_119658.html
